"i"	"d"	"f"	"o"	"n"
"4917"	19	5	46	-0.464285714285714	0.302380952380952
"4918"	19	5	47	0.357142857142857	0.444444444444444
"4919"	19	5	48	-0.178571428571429	0.713095238095238
"4920"	19	5	49	0.321428571428571	0.497619047619048
"4921"	19	5	50	-0.214285714285714	0.661507936507936
"4922"	19	5	51	-0.214285714285714	0.661507936507936
"4923"	19	5	52	-0.464285714285714	0.302380952380952
"4924"	19	5	53	0.357142857142857	0.444444444444444
"4925"	19	5	54	-0.464285714285714	0.302380952380952
"4926"	19	5	55	-0.785714285714285	0.048015873015873
"4927"	19	5	56	-0.142857142857143	0.782539682539683
"4928"	19	5	57	-0.285714285714286	0.555952380952381
"4929"	19	5	58	-0.214285714285714	0.661507936507936
"4930"	19	5	59	-0.321428571428571	0.497619047619048
"4931"	19	5	60	-0.464285714285714	0.302380952380952
"4932"	19	5	61	-0.785714285714285	0.048015873015873
"4933"	19	5	62	-0.142857142857143	0.782539682539683
"4934"	19	5	63	-0.214285714285714	0.661507936507936
"4935"	19	5	64	NA	NA
"4936"	19	5	65	-0.142857142857143	0.782539682539683
"4937"	19	5	66	0.774806217918181	0.0407694625204204
"4938"	19	5	67	NA	NA
"4939"	19	5	68	0.450468731347779	0.310429301851323
"4940"	19	5	69	0	1
"4941"	19	5	70	NA	NA
"4942"	19	5	71	0.357142857142857	0.444444444444444
"4943"	19	6	9	0.408248290463863	0.363217467649123
"4944"	19	6	10	0.612372435695794	0.143810808711604
"4945"	19	6	11	0.408248290463863	0.363217467649123
"4946"	19	6	12	0	1
"4947"	19	6	13	0	1
"4948"	19	6	14	-0.408248290463863	0.363217467649122
"4949"	19	6	15	0.408248290463863	0.363217467649123
"4950"	19	6	16	0.612372435695794	0.143810808711604
"4951"	19	6	17	0.408248290463863	0.363217467649123
"4952"	19	6	18	0.204124145231932	0.660642155240651
"4953"	19	6	19	0.408248290463863	0.363217467649123
"4954"	19	6	20	0.408248290463863	0.363217467649123
"4955"	19	6	21	0.204124145231932	0.660642155240651
"4956"	19	6	22	0	1
"4957"	19	6	23	-0.408248290463863	0.363217467649122
"4958"	19	6	24	0.204124145231932	0.660642155240651
"4959"	19	6	25	0.408248290463863	0.363217467649123
"4960"	19	6	26	0.408248290463863	0.363217467649123
"4961"	19	6	45	0.408248290463863	0.363217467649123
"4962"	19	6	46	0.612372435695794	0.143810808711604
"4963"	19	6	47	0.408248290463863	0.363217467649123
"4964"	19	6	48	0	1
"4965"	19	6	49	0	1
"4966"	19	6	50	-0.408248290463863	0.363217467649122
"4967"	19	6	51	0.408248290463863	0.363217467649123
"4968"	19	6	52	0.612372435695794	0.143810808711604
"4969"	19	6	53	0.408248290463863	0.363217467649123
"4970"	19	6	54	0.204124145231932	0.660642155240651
"4971"	19	6	55	0.408248290463863	0.363217467649123
"4972"	19	6	56	0.408248290463863	0.363217467649123
"4973"	19	6	57	0.204124145231932	0.660642155240651
"4974"	19	6	58	0	1
"4975"	19	6	59	-0.408248290463863	0.363217467649122
"4976"	19	6	60	0.204124145231932	0.660642155240651
"4977"	19	6	61	0.408248290463863	0.363217467649123
"4978"	19	6	62	0.408248290463863	0.363217467649123
"4979"	19	7	9	NA	NA
"4980"	19	7	10	NA	NA
"4981"	19	7	11	NA	NA
"4982"	19	7	12	NA	NA
"4983"	19	7	13	NA	NA
"4984"	19	7	14	NA	NA
"4985"	19	7	15	NA	NA
"4986"	19	7	16	NA	NA
"4987"	19	7	17	NA	NA
"4988"	19	7	18	NA	NA
"4989"	19	7	19	NA	NA
"4990"	19	7	20	NA	NA
"4991"	19	7	21	NA	NA
"4992"	19	7	22	NA	NA
"4993"	19	7	23	NA	NA
"4994"	19	7	24	NA	NA
"4995"	19	7	25	NA	NA
"4996"	19	7	26	NA	NA
"4997"	19	7	45	NA	NA
"4998"	19	7	46	NA	NA
"4999"	19	7	47	NA	NA
"5000"	19	7	48	NA	NA
"5001"	19	7	49	NA	NA
"5002"	19	7	50	NA	NA
"5003"	19	7	51	NA	NA
"5004"	19	7	52	NA	NA
"5005"	19	7	53	NA	NA
"5006"	19	7	54	NA	NA
"5007"	19	7	55	NA	NA
"5008"	19	7	56	NA	NA
"5009"	19	7	57	NA	NA
"5010"	19	7	58	NA	NA
"5011"	19	7	59	NA	NA
"5012"	19	7	60	NA	NA
"5013"	19	7	61	NA	NA
"5014"	19	7	62	NA	NA
"5015"	19	8	9	-0.214285714285714	0.661507936507936
"5016"	19	8	10	-0.357142857142857	0.444444444444444
"5017"	19	8	11	-0.928571428571428	0.00674603174603175
"5018"	19	8	12	0.214285714285714	0.661507936507936
"5019"	19	8	13	-0.392857142857143	0.395634920634921
"5020"	19	8	14	0.928571428571428	0.00674603174603175
"5021"	19	8	15	-0.214285714285714	0.661507936507936
"5022"	19	8	16	-0.357142857142857	0.444444444444444
"5023"	19	8	17	-0.928571428571428	0.00674603174603175
"5024"	19	8	18	0.464285714285714	0.302380952380952
"5025"	19	8	19	0.5	0.266666666666667
"5026"	19	8	20	-0.428571428571428	0.353571428571429
"5027"	19	8	21	0.178571428571429	0.713095238095238
"5028"	19	8	22	0.178571428571429	0.713095238095238
"5029"	19	8	23	0.964285714285714	0.00277777777777778
"5030"	19	8	24	0.464285714285714	0.302380952380952
"5031"	19	8	25	0.5	0.266666666666667
"5032"	19	8	26	-0.428571428571428	0.353571428571429
"5033"	19	8	45	-0.214285714285714	0.661507936507936
"5034"	19	8	46	-0.357142857142857	0.444444444444444
"5035"	19	8	47	-0.928571428571428	0.00674603174603175
"5036"	19	8	48	0.214285714285714	0.661507936507936
"5037"	19	8	49	-0.392857142857143	0.395634920634921
"5038"	19	8	50	0.928571428571428	0.00674603174603175
"5039"	19	8	51	-0.214285714285714	0.661507936507936
"5040"	19	8	52	-0.357142857142857	0.444444444444444
"5041"	19	8	53	-0.928571428571428	0.00674603174603175
"5042"	19	8	54	0.464285714285714	0.302380952380952
"5043"	19	8	55	0.5	0.266666666666667
"5044"	19	8	56	-0.428571428571428	0.353571428571429
"5045"	19	8	57	0.178571428571429	0.713095238095238
"5046"	19	8	58	0.178571428571429	0.713095238095238
"5047"	19	8	59	0.964285714285714	0.00277777777777778
"5048"	19	8	60	0.464285714285714	0.302380952380952
"5049"	19	8	61	0.5	0.266666666666667
"5050"	19	8	62	-0.428571428571428	0.353571428571429
"5051"	20	3	6	0.477448033688405	0.084258016002955
"5052"	20	3	7	NA	NA
"5053"	20	3	8	-0.393839622259099	0.163526388885333
"5054"	20	3	9	0.52967032967033	0.0543996382045325
"5055"	20	3	10	0.393406593406593	0.165148135976131
"5056"	20	3	11	0.542857142857143	0.0478869992419066
"5057"	20	3	12	0.52967032967033	0.0543996382045325
"5058"	20	3	13	0.318681318681319	0.266538195204492
"5059"	20	3	14	0.0681318681318681	0.820100837854584
"5060"	20	3	15	0.52967032967033	0.0543996382045325
"5061"	20	3	16	0.393406593406593	0.165148135976131
"5062"	20	3	17	0.542857142857143	0.0478869992419066
"5063"	20	3	18	0.0989010989010989	0.738503081250951
"5064"	20	3	19	-0.00659340659340659	0.987912886056802
"5065"	20	3	20	0.454945054945055	0.104380288916604
"5066"	20	3	21	0.274725274725275	0.341083289321238
"5067"	20	3	22	0.301098901098901	0.295027250989737
"5068"	20	3	23	-0.410989010989011	0.145790200792203
"5069"	20	3	24	0.0989010989010989	0.738503081250951
"5070"	20	3	25	-0.00659340659340659	0.987912886056802
"5071"	20	3	26	0.454945054945055	0.104380288916604
"5072"	20	3	27	-0.0901098901098901	0.761584492880023
"5073"	20	3	28	-0.0725274725274725	0.808313874049905
"5074"	20	3	29	0.186813186813187	0.522076764040787
"5075"	20	3	30	0.0769230769230769	0.796566427832341
"5076"	20	3	31	0.309609412269202	0.281392168621316
"5077"	20	3	32	0.169230769230769	0.562902903487392
"5078"	20	3	33	0.454945054945055	0.104380288916604
"5079"	20	3	34	0.236090809423252	0.416450009224277
"5080"	20	3	35	0.428571428571429	0.128058002872677
"5081"	20	3	36	0.331868131868132	0.246339176413268
"5082"	20	3	37	0.0945054945054945	0.750018295564461
"5083"	20	3	38	-0.0813186813186813	0.784860840614789
"5084"	20	3	42	0.477448033688405	0.084258016002955
"5085"	20	3	43	NA	NA
"5086"	20	3	44	0.569857330531322	0.0333806534014019
"5087"	20	3	45	0.52967032967033	0.0543996382045325
"5088"	20	3	46	0.393406593406593	0.165148135976131
"5089"	20	3	47	0.542857142857143	0.0478869992419066
"5090"	20	3	48	0.52967032967033	0.0543996382045325
"5091"	20	3	49	0.318681318681319	0.266538195204492
"5092"	20	3	50	0.0681318681318681	0.820100837854584
"5093"	20	3	51	0.52967032967033	0.0543996382045325
"5094"	20	3	52	0.393406593406593	0.165148135976131
"5095"	20	3	53	0.542857142857143	0.0478869992419066
"5096"	20	3	54	0.0989010989010989	0.738503081250951
"5097"	20	3	55	-0.00659340659340659	0.987912886056802
"5098"	20	3	56	0.454945054945055	0.104380288916604
"5099"	20	3	57	0.274725274725275	0.341083289321238
"5100"	20	3	58	0.301098901098901	0.295027250989737
"5101"	20	3	59	-0.410989010989011	0.145790200792203
"5102"	20	3	60	0.0989010989010989	0.738503081250951
"5103"	20	3	61	-0.00659340659340659	0.987912886056802
"5104"	20	3	62	0.454945054945055	0.104380288916604
"5105"	20	3	63	-0.0901098901098901	0.761584492880023
"5106"	20	3	64	-0.0725274725274725	0.808313874049905
"5107"	20	3	65	0.301098901098901	0.295027250989737
"5108"	20	3	66	0.0769230769230769	0.796566427832341
"5109"	20	3	67	0.309609412269202	0.281392168621316
"5110"	20	3	68	0.406593406593407	0.150475191157159
"5111"	20	3	69	0.454945054945055	0.104380288916604
"5112"	20	3	70	0.236090809423252	0.416450009224277
"5113"	20	3	71	0.494505494505494	0.0749833058965218
"5114"	20	4	6	0.452296786868775	0.104419125783393
"5115"	20	4	7	NA	NA
"5116"	20	4	8	-0.339785148344204	0.234595351969195
"5117"	20	4	9	0.492259139326122	0.0737570803794991
"5118"	20	4	10	0.352898104448407	0.215857164241577
"5119"	20	4	11	0.519232242850841	0.057075241587735
"5120"	20	4	12	0.541709829121441	0.0454084442678338
"5121"	20	4	13	0.433817415022564	0.121196528803913
"5122"	20	4	14	0.218032586824812	0.453963653506105
"5123"	20	4	15	0.492259139326122	0.0737570803794991
"5124"	20	4	16	0.352898104448407	0.215857164241577
"5125"	20	4	17	0.519232242850841	0.057075241587735
"5126"	20	4	18	0.128122241742415	0.662473243929366
"5127"	20	4	19	0.0696805174388575	0.812890226194927
"5128"	20	4	20	0.420330863260205	0.134536367717839
"5129"	20	4	21	0.442808449530804	0.112820111142548
"5130"	20	4	22	0.447303966784924	0.108784158365776
"5131"	20	4	23	-0.375375690719007	0.185977595180569
"5132"	20	4	24	0.128122241742415	0.662473243929366
"5133"	20	4	25	0.0696805174388575	0.812890226194927
"5134"	20	4	26	0.420330863260205	0.134536367717839
"5135"	20	4	27	0.110140172725936	0.707788200098231
"5136"	20	4	28	0.105644655471816	0.719265604705871
"5137"	20	4	29	0.28096982838249	0.3305179413718
"5138"	20	4	30	0.321429483669569	0.262451205641476
"5139"	20	4	31	0.387012863708054	0.171609587818546
"5140"	20	4	32	0.411339828751965	0.143956455667736
"5141"	20	4	33	0.406844311497845	0.148826933302677
"5142"	20	4	34	0.393301410267495	0.164154437055511
"5143"	20	4	35	0.402348794243726	0.153805337195458
"5144"	20	4	36	0.245005690349531	0.398536928223999
"5145"	20	4	37	0.0741760346929773	0.801032381556135
"5146"	20	4	38	-0.173077414283614	0.554042728154023
"5147"	20	4	42	0.452296786868775	0.104419125783393
"5148"	20	4	43	NA	NA
"5149"	20	4	44	0.510802838901552	0.0619622336478906
"5150"	20	4	45	0.492259139326122	0.0737570803794991
"5151"	20	4	46	0.352898104448407	0.215857164241577
"5152"	20	4	47	0.519232242850841	0.057075241587735
"5153"	20	4	48	0.541709829121441	0.0454084442678338
"5154"	20	4	49	0.433817415022564	0.121196528803913
"5155"	20	4	50	0.218032586824812	0.453963653506105
"5156"	20	4	51	0.492259139326122	0.0737570803794991
"5157"	20	4	52	0.352898104448407	0.215857164241577
"5158"	20	4	53	0.519232242850841	0.057075241587735
"5159"	20	4	54	0.128122241742415	0.662473243929366
"5160"	20	4	55	0.0696805174388575	0.812890226194927
"5161"	20	4	56	0.420330863260205	0.134536367717839
"5162"	20	4	57	0.442808449530804	0.112820111142548
"5163"	20	4	58	0.447303966784924	0.108784158365776
"5164"	20	4	59	-0.375375690719007	0.185977595180569
"5165"	20	4	60	0.128122241742415	0.662473243929366
"5166"	20	4	61	0.0696805174388575	0.812890226194927
"5167"	20	4	62	0.420330863260205	0.134536367717839
"5168"	20	4	63	0.110140172725936	0.707788200098231
"5169"	20	4	64	0.105644655471816	0.719265604705871
"5170"	20	4	65	0.379871207973126	0.180338712131547
"5171"	20	4	66	0.321429483669569	0.262451205641476
"5172"	20	4	67	0.387012863708054	0.171609587818546
"5173"	20	4	68	0.537214311867321	0.0475884453269799
"5174"	20	4	69	0.406844311497845	0.148826933302677
"5175"	20	4	70	0.393301410267495	0.164154437055511
"5176"	20	4	71	0.456295001293164	0.101011802928811
"5177"	20	5	6	0.321232317596807	0.262760715003972
"5178"	20	5	7	NA	NA
"5179"	20	5	8	-0.303630546769585	0.291271190133807
"5180"	20	5	9	0.38021978021978	0.180763664202653
"5181"	20	5	10	0.323076923076923	0.259694006767029
"5182"	20	5	11	0.38021978021978	0.180763664202653
"5183"	20	5	12	0.389010989010989	0.170247644786917
"5184"	20	5	13	0.230769230769231	0.426497919941949
"5185"	20	5	14	0.191208791208791	0.512091764574595
"5186"	20	5	15	0.38021978021978	0.180763664202653
"5187"	20	5	16	0.323076923076923	0.259694006767029
"5188"	20	5	17	0.38021978021978	0.180763664202653
"5189"	20	5	18	0.191208791208791	0.512091764574595
"5190"	20	5	19	0.0725274725274725	0.808313874049904
"5191"	20	5	20	0.432967032967033	0.123872396419663
"5192"	20	5	21	0.252747252747253	0.382464407553374
"5193"	20	5	22	0.292307692307692	0.309937985690013
"5194"	20	5	23	-0.230769230769231	0.42649791994195
"5195"	20	5	24	0.191208791208791	0.512091764574595
"5196"	20	5	25	0.0725274725274725	0.808313874049904
"5197"	20	5	26	0.432967032967033	0.123872396419663
"5198"	20	5	27	-0.243956043956044	0.399764635817032
"5199"	20	5	28	-0.230769230769231	0.42649791994195
"5200"	20	5	29	0.0637362637362637	0.831924956139184
"5201"	20	5	30	0.151648351648352	0.60507220358306
"5202"	20	5	31	0.37841150388458	0.182157432025375
"5203"	20	5	32	0.169230769230769	0.562902903487392
"5204"	20	5	33	0.235164835164835	0.417483555488169
"5205"	20	5	34	0.0511124432771989	0.862237584930881
"5206"	20	5	35	0.230769230769231	0.426497919941949
"5207"	20	5	36	0.191208791208791	0.512091764574595
"5208"	20	5	37	0.107692307692308	0.715634431087094
"5209"	20	5	38	-0.00659340659340659	0.987912886056802
"5210"	20	5	42	0.321232317596807	0.262760715003972
"5211"	20	5	43	NA	NA
"5212"	20	5	44	0.391639400905696	0.166103806103818
"5213"	20	5	45	0.38021978021978	0.180763664202653
"5214"	20	5	46	0.323076923076923	0.259694006767029
"5215"	20	5	47	0.38021978021978	0.180763664202653
"5216"	20	5	48	0.389010989010989	0.170247644786917
"5217"	20	5	49	0.230769230769231	0.426497919941949
"5218"	20	5	50	0.191208791208791	0.512091764574595
"5219"	20	5	51	0.38021978021978	0.180763664202653
"5220"	20	5	52	0.323076923076923	0.259694006767029
"5221"	20	5	53	0.38021978021978	0.180763664202653
"5222"	20	5	54	0.191208791208791	0.512091764574595
"5223"	20	5	55	0.0725274725274725	0.808313874049904
"5224"	20	5	56	0.432967032967033	0.123872396419663
"5225"	20	5	57	0.252747252747253	0.382464407553374
"5226"	20	5	58	0.292307692307692	0.309937985690013
"5227"	20	5	59	-0.230769230769231	0.42649791994195
"5228"	20	5	60	0.191208791208791	0.512091764574595
"5229"	20	5	61	0.0725274725274725	0.808313874049904
"5230"	20	5	62	0.432967032967033	0.123872396419663
"5231"	20	5	63	-0.243956043956044	0.399764635817032
"5232"	20	5	64	-0.230769230769231	0.42649791994195
"5233"	20	5	65	0.169230769230769	0.562902903487392
"5234"	20	5	66	0.151648351648352	0.60507220358306
"5235"	20	5	67	0.37841150388458	0.182157432025375
"5236"	20	5	68	0.358241758241758	0.20893105922758
"5237"	20	5	69	0.235164835164835	0.417483555488169
"5238"	20	5	70	0.0511124432771989	0.862237584930881
"5239"	20	5	71	0.305494505494505	0.287738239069734
"5240"	20	6	9	0.0924092968429171	0.753369203379528
"5241"	20	6	10	-0.0660066406020837	0.822608691296743
"5242"	20	6	11	0.18921903639264	0.517063877286448
"5243"	20	6	12	0.0880088541361116	0.764804391293204
"5244"	20	6	13	-0.0330033203010418	0.91082095535027
"5245"	20	6	14	-0.187018815039237	0.522038047709963
"5246"	20	6	15	0.0924092968429171	0.753369203379528
"5247"	20	6	16	-0.0660066406020837	0.822608691296743
"5248"	20	6	17	0.18921903639264	0.517063877286448
"5249"	20	6	18	-0.167216822858612	0.567740114633607
"5250"	20	6	19	-0.204620585866459	0.482854333654587
"5251"	20	6	20	0.0616061978952781	0.834280215227015
"5252"	20	6	21	-0.184818593685834	0.527033473063023
"5253"	20	6	22	-0.147414830677987	0.615025596391894
"5254"	20	6	23	-0.224422578047084	0.440504281706675
"5255"	20	6	24	-0.167216822858612	0.567740114633607
"5256"	20	6	25	-0.204620585866459	0.482854333654587
"5257"	20	6	26	0.0616061978952781	0.834280215227015
"5258"	20	6	45	0.0924092968429171	0.753369203379528
"5259"	20	6	46	-0.0660066406020837	0.822608691296743
"5260"	20	6	47	0.18921903639264	0.517063877286448
"5261"	20	6	48	0.0880088541361116	0.764804391293204
"5262"	20	6	49	-0.0330033203010418	0.91082095535027
"5263"	20	6	50	-0.187018815039237	0.522038047709963
"5264"	20	6	51	0.0924092968429171	0.753369203379528
"5265"	20	6	52	-0.0660066406020837	0.822608691296743
"5266"	20	6	53	0.18921903639264	0.517063877286448
"5267"	20	6	54	-0.167216822858612	0.567740114633607
"5268"	20	6	55	-0.204620585866459	0.482854333654587
"5269"	20	6	56	0.0616061978952781	0.834280215227015
"5270"	20	6	57	-0.184818593685834	0.527033473063023
"5271"	20	6	58	-0.147414830677987	0.615025596391894
"5272"	20	6	59	-0.224422578047084	0.440504281706675
"5273"	20	6	60	-0.167216822858612	0.567740114633607
"5274"	20	6	61	-0.204620585866459	0.482854333654587
"5275"	20	6	62	0.0616061978952781	0.834280215227015
"5276"	20	7	9	NA	NA
"5277"	20	7	10	NA	NA
"5278"	20	7	11	NA	NA
"5279"	20	7	12	NA	NA
"5280"	20	7	13	NA	NA
"5281"	20	7	14	NA	NA
"5282"	20	7	15	NA	NA
"5283"	20	7	16	NA	NA
"5284"	20	7	17	NA	NA
"5285"	20	7	18	NA	NA
"5286"	20	7	19	NA	NA
"5287"	20	7	20	NA	NA
"5288"	20	7	21	NA	NA
"5289"	20	7	22	NA	NA
"5290"	20	7	23	NA	NA
"5291"	20	7	24	NA	NA
"5292"	20	7	25	NA	NA
"5293"	20	7	26	NA	NA
"5294"	20	7	45	NA	NA
"5295"	20	7	46	NA	NA
"5296"	20	7	47	NA	NA
"5297"	20	7	48	NA	NA
"5298"	20	7	49	NA	NA
"5299"	20	7	50	NA	NA
"5300"	20	7	51	NA	NA
"5301"	20	7	52	NA	NA
"5302"	20	7	53	NA	NA
"5303"	20	7	54	NA	NA
"5304"	20	7	55	NA	NA
"5305"	20	7	56	NA	NA
"5306"	20	7	57	NA	NA
"5307"	20	7	58	NA	NA
"5308"	20	7	59	NA	NA
"5309"	20	7	60	NA	NA
"5310"	20	7	61	NA	NA
"5311"	20	7	62	NA	NA
"5312"	20	8	9	-0.814081900759032	0.000394282055125512
"5313"	20	8	10	-0.814081900759032	0.000394282055125512
"5314"	20	8	11	-0.928493411135977	1.65223594819967e-06
"5315"	20	8	12	-0.739274374743337	0.0025162841869166
"5316"	20	8	13	-0.688669283615073	0.00645730780000884
"5317"	20	8	14	0.451045377447572	0.1055016557898
"5318"	20	8	15	-0.814081900759032	0.000394282055125512
"5319"	20	8	16	-0.814081900759032	0.000394282055125512
"5320"	20	8	17	-0.928493411135977	1.65223594819967e-06
"5321"	20	8	18	-0.431243385266947	0.123670190541937
"5322"	20	8	19	-0.40264050767271	0.153479001367329
"5323"	20	8	20	-0.893289869481532	1.68766115117014e-05
"5324"	20	8	21	-0.620462421659586	0.0179085970274387
"5325"	20	8	22	-0.561056445117711	0.0368515878611408
"5326"	20	8	23	0.941694739256393	4.99859590309142e-07
"5327"	20	8	24	-0.431243385266947	0.123670190541937
"5328"	20	8	25	-0.40264050767271	0.153479001367329
"5329"	20	8	26	-0.893289869481532	1.68766115117014e-05
"5330"	20	8	45	-0.814081900759032	0.000394282055125512
"5331"	20	8	46	-0.814081900759032	0.000394282055125512
"5332"	20	8	47	-0.928493411135977	1.65223594819967e-06
"5333"	20	8	48	-0.739274374743337	0.0025162841869166
"5334"	20	8	49	-0.688669283615073	0.00645730780000884
"5335"	20	8	50	0.451045377447572	0.1055016557898
"5336"	20	8	51	-0.814081900759032	0.000394282055125512
"5337"	20	8	52	-0.814081900759032	0.000394282055125512
"5338"	20	8	53	-0.928493411135977	1.65223594819967e-06
"5339"	20	8	54	-0.431243385266947	0.123670190541937
"5340"	20	8	55	-0.40264050767271	0.153479001367329
"5341"	20	8	56	-0.893289869481532	1.68766115117014e-05
"5342"	20	8	57	-0.620462421659586	0.0179085970274387
"5343"	20	8	58	-0.561056445117711	0.0368515878611408
"5344"	20	8	59	0.941694739256393	4.99859590309142e-07
"5345"	20	8	60	-0.431243385266947	0.123670190541937
"5346"	20	8	61	-0.40264050767271	0.153479001367329
"5347"	20	8	62	-0.893289869481532	1.68766115117014e-05
"5348"	21	3	6	0.0646276086113222	0.833857726495953
"5349"	21	3	7	-0.251618139870098	0.406947278891977
"5350"	21	3	8	-0.768042812219078	0.00216734635872539
"5351"	21	3	9	-0.0895973582150454	0.770988213255977
"5352"	21	3	10	-0.0477852577146909	0.876806733776651
"5353"	21	3	11	0.203087345287436	0.505762723852831
"5354"	21	3	12	-0.179194716430091	0.558030564097791
"5355"	21	3	13	0.0298657860716818	0.922843488949773
"5356"	21	3	14	-0.728725180149036	0.00472038473564164
"5357"	21	3	15	-0.0895973582150454	0.770988213255977
"5358"	21	3	16	-0.0477852577146909	0.876806733776651
"5359"	21	3	17	0.203087345287436	0.505762723852831
"5360"	21	3	18	0.280738389073809	0.352835757265759
"5361"	21	3	19	0.292684703502482	0.3318288171385
"5362"	21	3	20	0.238926288573455	0.431780609696144
"5363"	21	3	21	0.256845760216464	0.396935794581829
"5364"	21	3	22	0.215033659716109	0.480489666077693
"5365"	21	3	23	-0.728725180149036	0.00472038473564164
"5366"	21	3	24	0.280738389073809	0.352835757265759
"5367"	21	3	25	0.292684703502482	0.3318288171385
"5368"	21	3	26	0.238926288573455	0.431780609696144
"5369"	21	3	27	0.0239255161803552	0.938160208858923
"5370"	21	3	28	-0.157529795990098	0.60726588011497
"5371"	21	3	29	0.292684703502482	0.3318288171385
"5372"	21	3	30	0.420437482591261	0.152576692810507
"5373"	21	3	31	NA	NA
"5374"	21	3	32	0.346443118431509	0.246204118938506
"5375"	21	3	33	-0.203087345287436	0.505762723852831
"5376"	21	3	34	-0.569055109164605	0.0423882467942682
"5377"	21	3	35	-0.0298657860716818	0.922843488949773
"5378"	21	3	36	-0.464196706355495	0.110052353520393
"5379"	21	3	37	-0.25826873930606	0.394232855909951
"5380"	21	3	38	0.167248402001418	0.584974188148407
"5381"	21	3	42	0.0646276086113222	0.833857726495953
"5382"	21	3	43	-0.251618139870098	0.406947278891977
"5383"	21	3	44	0.145412119375475	0.635502785272728
"5384"	21	3	45	-0.0895973582150454	0.770988213255977
"5385"	21	3	46	-0.0477852577146909	0.876806733776651
"5386"	21	3	47	0.203087345287436	0.505762723852831
"5387"	21	3	48	-0.179194716430091	0.558030564097791
"5388"	21	3	49	0.0298657860716818	0.922843488949773
"5389"	21	3	50	-0.728725180149036	0.00472038473564164
"5390"	21	3	51	-0.0895973582150454	0.770988213255977
"5391"	21	3	52	-0.0477852577146909	0.876806733776651
"5392"	21	3	53	0.203087345287436	0.505762723852831
"5393"	21	3	54	0.280738389073809	0.352835757265759
"5394"	21	3	55	0.292684703502482	0.3318288171385
"5395"	21	3	56	0.238926288573455	0.431780609696144
"5396"	21	3	57	0.256845760216464	0.396935794581829
"5397"	21	3	58	0.215033659716109	0.480489666077693
"5398"	21	3	59	-0.728725180149036	0.00472038473564164
"5399"	21	3	60	0.280738389073809	0.352835757265759
"5400"	21	3	61	0.292684703502482	0.3318288171385
"5401"	21	3	62	0.238926288573455	0.431780609696144
"5402"	21	3	63	0.0239255161803552	0.938160208858923
"5403"	21	3	64	-0.157529795990098	0.60726588011497
"5404"	21	3	65	0.586175146418703	0.0352571555706158
"5405"	21	3	66	0.420437482591261	0.152576692810507
"5406"	21	3	67	NA	NA
"5407"	21	3	68	0.786818717420788	0.00141668292587831
"5408"	21	3	69	-0.203087345287436	0.505762723852831
"5409"	21	3	70	-0.569055109164605	0.0423882467942682
"5410"	21	3	71	0.627181507505318	0.0217673137097203
"5411"	21	4	6	NA	NA
"5412"	21	4	7	NA	NA
"5413"	21	4	8	NA	NA
"5414"	21	4	9	NA	NA
"5415"	21	4	10	NA	NA
"5416"	21	4	11	NA	NA
"5417"	21	4	12	NA	NA
"5418"	21	4	13	NA	NA
"5419"	21	4	14	NA	NA
"5420"	21	4	15	NA	NA
"5421"	21	4	16	NA	NA
"5422"	21	4	17	NA	NA
"5423"	21	4	18	NA	NA
"5424"	21	4	19	NA	NA
"5425"	21	4	20	NA	NA
"5426"	21	4	21	NA	NA
"5427"	21	4	22	NA	NA
"5428"	21	4	23	NA	NA
"5429"	21	4	24	NA	NA
"5430"	21	4	25	NA	NA
"5431"	21	4	26	NA	NA
"5432"	21	4	27	NA	NA
"5433"	21	4	28	NA	NA
"5434"	21	4	29	NA	NA
"5435"	21	4	30	NA	NA
"5436"	21	4	31	NA	NA
"5437"	21	4	32	NA	NA
"5438"	21	4	33	NA	NA
"5439"	21	4	34	NA	NA
"5440"	21	4	35	NA	NA
"5441"	21	4	36	NA	NA
"5442"	21	4	37	NA	NA
"5443"	21	4	38	NA	NA
"5444"	21	4	42	NA	NA
"5445"	21	4	43	NA	NA
"5446"	21	4	44	NA	NA
"5447"	21	4	45	NA	NA
"5448"	21	4	46	NA	NA
"5449"	21	4	47	NA	NA
"5450"	21	4	48	NA	NA
"5451"	21	4	49	NA	NA
"5452"	21	4	50	NA	NA
"5453"	21	4	51	NA	NA
"5454"	21	4	52	NA	NA
"5455"	21	4	53	NA	NA
"5456"	21	4	54	NA	NA
"5457"	21	4	55	NA	NA
"5458"	21	4	56	NA	NA
"5459"	21	4	57	NA	NA
"5460"	21	4	58	NA	NA
"5461"	21	4	59	NA	NA
"5462"	21	4	60	NA	NA
"5463"	21	4	61	NA	NA
"5464"	21	4	62	NA	NA
"5465"	21	4	63	NA	NA
"5466"	21	4	64	NA	NA
"5467"	21	4	65	NA	NA
"5468"	21	4	66	NA	NA
"5469"	21	4	67	NA	NA
"5470"	21	4	68	NA	NA
"5471"	21	4	69	NA	NA
"5472"	21	4	70	NA	NA
"5473"	21	4	71	NA	NA
"5474"	21	5	6	-0.0248793917428756	0.935699234968323
"5475"	21	5	7	-0.357652697312692	0.230216786502899
"5476"	21	5	8	-0.36681261567265	0.217633818742498
"5477"	21	5	9	0.113204121678618	0.712706494508625
"5478"	21	5	10	0.130184739930411	0.671635871631151
"5479"	21	5	11	0.0367913395455509	0.9050174763504
"5480"	21	5	12	0.00566020608393091	0.985358319964068
